Index,Value
7.963727959697732217e+01,3.049556123367794314e+01
8.116876574307305248e+01,3.082664374302558841e+01
8.270025188916876857e+01,3.113427110769254824e+01
8.423173803526448467e+01,3.141962366048722899e+01
8.576322418136020076e+01,3.168438315917839176e+01
8.729471032745591685e+01,3.193069313929899167e+01
8.882619647355163295e+01,3.216110846209305407e+01
9.035768261964734904e+01,3.237853523868665206e+01
9.188916876574307935e+01,3.258616253684268571e+01
9.342065491183879544e+01,3.278738746901721868e+01
9.495214105793451154e+01,3.298573541536890730e+01
9.648362720403022763e+01,3.318477724925612193e+01
9.801511335012594373e+01,3.338804550292341133e+01
9.954659949622165982e+01,3.359895143588604327e+01
1.010780856423173759e+02,3.382070494738962907e+01
1.026095717884130920e+02,3.405623920774414870e+01
1.041410579345088081e+02,3.430814177286799804e+01
1.056725440806045384e+02,3.457859379461297067e+01
1.072040302267002545e+02,3.486931874992799862e+01
1.087355163727959706e+02,3.518154188909490188e+01
1.102670025188916867e+02,3.551596135234838414e+01
1.117984886649874028e+02,3.587273163104990203e+01
1.133299748110831189e+02,3.625145976061355668e+01
1.148614609571788350e+02,3.665121433434741505e+01
1.163929471032745653e+02,3.707054712725150125e+01
1.179244332493702814e+02,3.750752682362947610e+01
1.194559193954659975e+02,3.795978405903560571e+01
1.209874055415617136e+02,3.842456672222328962e+01
1.225188916876574297e+02,3.889880422258670478e+01
1.240503778337531458e+02,3.937917921871571281e+01
1.255818639798488618e+02,3.986220512902723101e+01
1.271133501259445779e+02,4.034430761008481170e+01
1.286448362720402940e+02,4.082190809533764764e+01
1.301763224181360101e+02,4.129150743877757890e+01
1.317078085642317262e+02,4.174976770555508665e+01
1.332392947103274423e+02,4.219359019497095176e+01
1.347707808564231868e+02,4.262018786945441207e+01
1.363022670025189029e+02,4.302715049408512016e+01
1.378337531486146190e+02,4.341250096185201812e+01
1.393652392947103351e+02,4.377474148617067584e+01
1.408967254408060512e+02,4.411288857937368846e+01
1.424282115869017673e+02,4.442649599839275965e+01
1.439596977329974834e+02,4.471566512052217490e+01
1.454911838790931995e+02,4.498104250639688928e+01
1.470226700251889156e+02,4.522380470724787926e+01
1.485541561712846317e+02,4.544563067209049478e+01
1.500856423173803478e+02,4.564866240076933934e+01
1.516171284634760639e+02,4.583545476393114626e+01
1.531486146095717800e+02,4.600891566458325599e+01
1.546801007556674961e+02,4.617223794198498865e+01
1.562115869017632122e+02,4.632882461191879742e+01
1.577430730478589282e+02,4.648220919337298795e+01
1.592745591939546443e+02,4.663597298668748437e+01
1.608060453400503889e+02,4.679366123957427703e+01
1.623375314861461050e+02,4.695870016345656950e+01
1.638690176322418210e+02,4.713431674266409033e+01
1.654005037783375371e+02,4.732346321364340724e+01
1.669319899244332532e+02,4.752874798202177686e+01
1.684634760705289693e+02,4.775237459465969891e+01
1.699949622166246854e+02,4.799609019526926090e+01
1.715264483627204015e+02,4.826114467017590925e+01
1.730579345088161176e+02,4.854826144055738979e+01
1.745894206549118337e+02,4.885762058486386650e+01
1.761209068010075498e+02,4.918885468648747405e+01
1.776523929471032659e+02,4.954105750386753471e+01
1.791838790931989820e+02,4.991280526005912321e+01
1.807153652392946981e+02,5.030219005338643967e+01
1.822468513853904142e+02,5.070686460706196641e+01
1.837783375314861587e+02,5.112409731022093240e+01
1.853098236775818748e+02,5.155083626191006374e+01
1.868413098236775909e+02,5.198378081882147939e+01
1.883727959697733070e+02,5.241945897190760206e+01
1.899042821158690231e+02,5.285430874056525852e+01
1.914357682619647392e+02,5.328476167903015437e+01
1.929672544080604553e+02,5.370732654017648144e+01
1.944987405541561714e+02,5.411867113823126374e+01
1.960302267002518875e+02,5.451570049407189344e+01
1.975617128463476035e+02,5.489562943379452520e+01
1.990931989924433196e+02,5.525604794108058115e+01
2.006246851385390357e+02,5.559497773351161243e+01
2.021561712846347518e+02,5.591091873841764226e+01
2.036876574307304679e+02,5.620288438028054401e+01
2.052191435768261840e+02,5.647042485362053554e+01
2.067506297229219001e+02,5.671363783653573876e+01
2.082821158690176162e+02,5.693316639406184976e+01
2.098136020151133607e+02,5.713018412038703531e+01
2.113450881612090768e+02,5.730636786767733781e+01
2.128765743073047929e+02,5.746385869984806050e+01
2.144080604534005090e+02,5.760521198525373165e+01
2.159395465994962251e+02,5.773333779651159148e+01
2.174710327455919412e+02,5.785143301256984216e+01
2.190025188916876573e+02,5.796290671236995706e+01
2.205340050377833734e+02,5.807130060648619008e+01
2.220654911838790895e+02,5.818020636927872147e+01
2.235969773299748056e+02,5.829318180665039506e+01
2.251284634760705217e+02,5.841366782175300898e+01
2.266599496221662378e+02,5.854490812230867647e+01
2.281914357682619539e+02,5.868987354903323705e+01
2.297229219143576699e+02,5.885119279647341983e+01
2.312544080604533860e+02,5.903109114793021917e+01
2.327858942065491306e+02,5.923133865854080682e+01
2.343173803526448467e+02,5.945320899942058901e+01
2.358488664987405627e+02,5.969744992620516655e+01
2.373803526448362788e+02,5.996426606321823272e+01
2.389118387909319949e+02,6.025331440619802947e+01
2.404433249370277110e+02,6.056371264878885796e+01
2.419748110831234271e+02,6.089406013781596982e+01
2.435062972292191432e+02,6.124247096673713031e+01
2.450377833753148593e+02,6.160661843252508163e+01
2.465692695214105754e+02,6.198378981523039499e+01
2.481007556675062915e+02,6.237095019783327388e+01
2.496322418136020076e+02,6.276481383237030087e+01
2.511637279596977237e+02,6.316192138167279779e+01
2.526952141057934398e+02,6.355872122851229022e+01
2.542267002518891559e+02,6.395165294873472561e+01
2.557581863979848720e+02,6.433723099430817172e+01
2.572896725440805881e+02,6.471212662729435294e+01
2.588211586901763326e+02,6.507324618669632343e+01
2.603526448362720203e+02,6.541780385597724035e+01
2.618841309823677648e+02,6.574338722777579846e+01
2.634156171284634524e+02,6.604801413095135842e+01
2.649471032745591970e+02,6.633017938962905191e+01
2.664785894206548846e+02,6.658889041959200483e+01
2.680100755667506292e+02,6.682369082867130317e+01
2.695415617128463737e+02,6.703467146859333070e+01
2.710730478589420613e+02,6.722246867948940974e+01
2.726045340050378059e+02,6.738824976807366340e+01
2.741360201511334935e+02,6.753368605933880531e+01
2.756675062972292380e+02,6.766091415250569696e+01
2.771989924433249257e+02,6.777248628808551700e+01
2.787304785894206702e+02,6.787131098780648131e+01
2.802619647355163579e+02,6.796058535685708080e+01
2.817934508816121024e+02,6.804372063307083351e+01
2.833249370277077901e+02,6.812426272575714847e+01
2.848564231738035346e+02,6.820580960416884864e+01
2.863879093198992223e+02,6.829192746934162983e+01
2.879193954659949668e+02,6.838606767152019472e+01
2.894508816120906545e+02,6.849148631793237030e+01
2.909823677581863990e+02,6.861116845269410192e+01
2.925138539042820867e+02,6.874775858360051473e+01
2.940453400503778312e+02,6.890349918198552359e+01
2.955768261964735757e+02,6.908017859519284798e+01
2.971083123425692634e+02,6.927908959086417440e+01
2.986397984886650079e+02,6.950099950337313714e+01
3.001712846347606956e+02,6.974613268114174502e+01
3.017027707808564401e+02,7.001416564562913436e+01
3.032342569269521277e+02,7.030423507521750537e+01
3.047657430730478723e+02,7.061495842700686865e+01
3.062972292191435599e+02,7.094446671369205148e+01
3.078287153652393044e+02,7.129044866816190051e+01
3.093602015113349921e+02,7.165020526188749272e+01
3.108916876574307366e+02,7.202071330079832023e+01
3.124231738035264243e+02,7.239869660985270627e+01
3.139546599496221688e+02,7.278070313986758322e+01
3.154861460957178565e+02,7.316318619153975078e+01
3.170176322418136010e+02,7.354258785521348329e+01
3.185491183879092887e+02,7.391542271308051681e+01
3.200806045340050332e+02,7.427835984435658645e+01
3.216120906801007777e+02,7.462830121370235759e+01
3.231435768261964654e+02,7.496245460782128589e+01
3.246750629722922099e+02,7.527839941278662650e+01
3.262065491183878976e+02,7.557414369223872086e+01
3.277380352644836421e+02,7.584817123022983765e+01
3.292695214105793298e+02,7.609947743740751491e+01
3.308010075566750743e+02,7.632759327992324927e+01
3.323324937027707620e+02,7.653259667082444651e+01
3.338639798488665065e+02,7.671511105717645762e+01
3.353954659949621941e+02,7.687629123589091762e+01
3.369269521410579387e+02,7.701779673019801464e+01
3.384584382871536263e+02,7.714175334988810562e+01
3.399899244332493708e+02,7.725070383505197924e+01
3.415214105793450585e+02,7.734754873858966562e+01
3.430528967254408030e+02,7.743547893125611381e+01
3.445843828715365476e+02,7.751790130911764720e+01
3.461158690176322352e+02,7.759835944241626748e+01
3.476473551637279797e+02,7.768045102325420714e+01
3.491788413098236674e+02,7.776774404444709887e+01
3.507103274559194119e+02,7.786369367159615251e+01
3.522418136020150996e+02,7.797156175420289514e+01
3.537732997481108441e+02,7.809434085987399499e+01
3.553047858942065318e+02,7.823468460978467931e+01
3.568362720403022763e+02,7.839484594606518897e+01
3.583677581863979640e+02,7.857662477610001872e+01
3.598992443324937085e+02,7.878132621922830481e+01
3.614307304785893962e+02,7.900973043314630218e+01
3.629622166246851407e+02,7.926207472624807338e+01
3.644937027707808284e+02,7.953804837454281085e+01
3.660251889168765729e+02,7.983680026439121491e+01
3.675566750629723174e+02,8.015695918206726844e+01
3.690881612090680051e+02,8.049666627510799799e+01
3.706196473551637496e+02,8.085361892548833396e+01
3.721511335012594373e+02,8.122512500752242204e+01
3.736826196473551818e+02,8.160816626030222665e+01
3.752141057934508694e+02,8.199946929112408611e+01
3.767455919395466140e+02,8.239558254772394719e+01
3.782770780856423016e+02,8.279295745742085444e+01
3.798085642317380461e+02,8.318803183372737919e+01
3.813400503778337338e+02,8.357731359790726344e+01
3.828715365239294783e+02,8.395746285559002331e+01
3.844030226700251660e+02,8.432537040705830123e+01
3.859345088161209105e+02,8.467823085330843469e+01
3.874659949622165982e+02,8.501360858649049135e+01
3.889974811083123427e+02,8.532949511990355518e+01
3.905289672544080304e+02,8.562435641545155818e+01
3.920604534005037749e+02,8.589716910061353872e+01
3.935919395465995194e+02,8.614744472706338740e+01
3.951234256926952071e+02,8.637524150300652082e+01
3.966549118387909516e+02,8.658116322452433167e+01
3.981863979848866393e+02,8.676634543087328666e+01
3.997178841309823838e+02,8.693242910775737187e+01
4.012493702770780715e+02,8.708152255407885889e+01
4.027808564231738160e+02,8.721615230475131852e+01
4.043123425692695037e+02,8.733920425834287471e+01
4.058438287153652482e+02,8.745385638761125335e+01
4.073753148614609358e+02,8.756350460802636348e+01
4.089068010075566804e+02,8.767168353954039617e+01
4.104382871536523680e+02,8.778198401640852921e+01
4.119697732997481125e+02,8.789796927598879961e+01
4.135012594458438002e+02,8.802309178837369075e+01
4.150327455919395447e+02,8.816061267370697863e+01
4.165642317380352324e+02,8.831352559346548503e+01
4.180957178841309769e+02,8.848448689725753979e+01
4.196272040302267214e+02,8.867575366025738504e+01
4.211586901763224091e+02,8.888913106168665479e+01
4.226901763224181536e+02,8.912593033609402937e+01
4.242216624685138413e+02,8.938693828168918287e+01
4.257531486146095858e+02,8.967239903945412038e+01
4.272846347607052735e+02,8.998200856951238791e+01
4.288161209068010180e+02,9.031492195401239087e+01
4.303476070528967057e+02,9.066977335553029604e+01
4.318790931989924502e+02,9.104470816375057041e+01
4.334105793450881379e+02,9.143742657787063877e+01
4.349420654911838824e+02,9.184523760448436747e+01
4.364735516372795701e+02,9.226512220688543664e+01
4.380050377833753146e+02,9.269380412751179676e+01
4.395365239294710022e+02,9.312782672563506026e+01
4.410680100755667468e+02,9.356363403159114966e+01
4.425994962216624913e+02,9.399765412014602362e+01
4.441309823677581790e+02,9.442638285130404086e+01
4.456624685138539235e+02,9.484646601826685242e+01
4.471939546599496111e+02,9.525477797953774939e+01
4.487254408060453557e+02,9.564849493447034945e+01
4.502569269521410433e+02,9.602516112695137451e+01
4.517884130982367878e+02,9.638274642745223275e+01
4.533198992443324755e+02,9.671969394550583843e+01
4.548513853904282200e+02,9.703495655804250930e+01
4.563828715365239077e+02,9.732802149848451734e+01
4.579143576826196522e+02,9.759892243098238396e+01
4.594458438287153399e+02,9.784823872713465676e+01
4.609773299748110844e+02,9.807708196210680285e+01
4.625088161209067721e+02,9.828706994624350557e+01
4.640403022670025166e+02,9.848028890004852087e+01
4.655717884130982611e+02,9.865924465795522735e+01
4.671032745591939488e+02,9.882680404313458666e+01
4.686347607052896933e+02,9.898612778567175496e+01
4.701662468513853810e+02,9.914059655440293284e+01
4.716977329974811255e+02,9.929373183390518420e+01
4.732292191435768132e+02,9.944911349880237594e+01
4.747607052896725577e+02,9.961029601486302454e+01
4.762921914357682454e+02,9.978072522851212511e+01
4.778236775818639899e+02,9.996365769260711431e+01
4.793551637279596775e+02,1.001620844169583933e+02
4.808866498740554221e+02,1.003786608284993207e+02
4.824181360201511097e+02,1.006156445806518605e+02
4.839496221662468542e+02,1.008748426676966830e+02
4.854811083123425419e+02,1.011575690821395028e+02
4.870125944584382864e+02,1.014646140062696844e+02
4.885440806045339741e+02,1.017962252591077998e+02
4.900755667506297186e+02,1.021521024330580047e+02
4.916070528967254631e+02,1.025314038575334337e+02
4.931385390428211508e+02,1.029327662265605596e+02
4.946700251889168953e+02,1.033543364309245618e+02
4.962015113350125830e+02,1.037938148497248960e+02
4.977329974811083275e+02,1.042485090879636118e+02
4.992644836272040152e+02,1.047153969022611193e+02
5.007959697732997597e+02,1.051911968417147989e+02
5.023274559193954474e+02,1.056724449503147412e+02
5.038589420654911919e+02,1.061555757354399105e+02
5.053904282115868796e+02,1.066370055070958216e+02
5.069219143576826241e+02,1.071132161370609879e+02
5.084534005037783118e+02,1.075808372772793859e+02
5.099848866498740563e+02,1.080367251129077459e+02
5.115163727959697439e+02,1.084780358065436019e+02
5.130478589420654316e+02,1.089022919144369439e+02
5.145793450881611761e+02,1.093074402200042101e+02
5.161108312342569207e+02,1.096918996308757244e+02
5.176423173803526652e+02,1.100545980183084680e+02
5.191738035264484097e+02,1.103949971366414644e+02
5.207052896725440405e+02,1.107131050395044554e+02
5.222367758186397850e+02,1.110094757021748961e+02
5.237682619647355295e+02,1.112851958589682084e+02
5.252997481108312741e+02,1.115418593638264042e+02
5.268312342569269049e+02,1.117815296743370084e+02
5.283627204030226494e+02,1.120066913374307234e+02
5.298942065491183939e+02,1.122201916124634948e+02
5.314256926952141384e+02,1.124251735982615656e+02
5.329571788413097693e+02,1.126250024295896139e+02
5.344886649874055138e+02,1.128231862707395834e+02
5.360201511335012583e+02,1.130232939557315746e+02
5.375516372795970028e+02,1.132288712031178619e+02
5.390831234256927473e+02,1.134433573667485717e+02
5.406146095717883782e+02,1.136700046713135777e+02
5.421460957178841227e+02,1.139118018233096308e+02
5.436775818639798672e+02,1.141714037856612265e+02
5.452090680100756117e+02,1.144510693599410445e+02
5.467405541561712425e+02,1.147526080373714876e+02
5.482720403022669871e+02,1.150773373628201313e+02
5.498035264483627316e+02,1.154260518099068378e+02
5.513350125944584761e+02,1.157990038958827483e+02
5.528664987405541069e+02,1.161958979784238011e+02
5.543979848866498514e+02,1.166158968796165993e+02
5.559294710327455959e+02,1.170576411821472078e+02
5.574609571788413405e+02,1.175192807460652205e+02
5.589924433249369713e+02,1.179985177084280110e+02
5.605239294710327158e+02,1.184926599593332668e+02
5.620554156171284603e+02,1.189986838426083580e+02
5.635869017632242048e+02,1.195133046134911581e+02
5.651183879093199494e+02,1.200330530040551622e+02
5.666498740554155802e+02,1.205543561041590692e+02
5.681813602015113247e+02,1.210736206646815560e+02
5.697128463476070692e+02,1.215873168730987146e+02
5.712443324937028137e+02,1.220920606404083486e+02
5.727758186397984446e+02,1.225846924732504988e+02
5.743073047858941891e+02,1.230623510850130202e+02
5.758387909319899336e+02,1.235225400228635948e+02
5.773702770780856781e+02,1.239631857511397044e+02
5.789017632241813089e+02,1.243826858315232329e+02
5.804332493702770535e+02,1.247799460722496008e+02
5.819647355163727980e+02,1.251544057768210365e+02
5.834962216624685425e+02,1.255060505012710479e+02
5.850277078085641733e+02,1.258354120214351610e+02
5.865591939546599178e+02,1.261435555110811038e+02
5.880906801007556624e+02,1.264320542311292570e+02
5.896221662468514069e+02,1.267029523225436805e+02
5.911536523929471514e+02,1.269587165739529837e+02
5.926851385390427822e+02,1.272021782931466447e+02
5.942166246851385267e+02,1.274364666432498296e+02
5.957481108312342712e+02,1.276649350041794548e+02
5.972795969773300158e+02,1.278910820832556396e+02
5.988110831234256466e+02,1.281184696217565602e+02
6.003425692695213911e+02,1.283506386238919958e+02
6.018740554156171356e+02,1.285910260692569409e+02
6.034055415617128801e+02,1.288428840585122828e+02
6.049370277078085110e+02,1.291092032850791327e+02
6.064685138539042555e+02,1.293926426243684489e+02
6.080000000000000000e+02,1.296954664888645823e+02
6.095314861460957445e+02,1.300194914155927677e+02
6.110629722921913753e+02,1.303660431363832402e+02
6.125944584382871199e+02,1.307359251359565917e+02
6.141259445843828644e+02,1.311293994339397671e+02
6.156574307304786089e+02,1.315461800407768749e+02
6.171889168765743534e+02,1.319854392408198294e+02
6.187204030226699842e+02,1.324458265556157244e+02
6.202518891687657288e+02,1.329254999435830769e+02
6.217833753148614733e+02,1.334221685058289211e+02
6.233148614609572178e+02,1.339331456985177056e+02
6.248463476070528486e+02,1.344554118062567625e+02
6.263778337531485931e+02,1.349856842141755351e+02
6.279093198992443376e+02,1.355204938338189038e+02
6.294408060453400822e+02,1.360562658939214202e+02
6.309722921914357130e+02,1.365894032049545217e+02
6.325037783375314575e+02,1.371163699484297354e+02
6.340352644836272020e+02,1.376337740296574736e+02
6.355667506297229465e+02,1.381384460662892764e+02
6.370982367758185774e+02,1.386275131637219147e+02
6.386297229219143219e+02,1.390984657504763220e+02
6.401612090680100664e+02,1.395492159091182884e+02
6.416926952141058109e+02,1.399781458373695955e+02
6.432241813602015554e+02,1.403841453050942221e+02
6.447556675062971863e+02,1.407666372304383344e+02
6.462871536523929308e+02,1.411255907765167592e+02
6.478186397984886753e+02,1.414615216621657225e+02
6.493501259445844198e+02,1.417754796795852883e+02
6.508816120906800506e+02,1.420690237111616341e+02
6.524130982367757952e+02,1.423441848303903328e+02
6.539445843828715397e+02,1.426034183507536000e+02
6.554760705289672842e+02,1.428495459451213492e+02
6.570075566750629150e+02,1.430856891906789770e+02
6.585390428211586595e+02,1.433151960951035448e+02
6.600705289672544041e+02,1.435415623240082255e+02
6.616020151133501486e+02,1.437683489737111131e+02
6.631335012594458931e+02,1.439990988142543529e+02
6.646649874055415239e+02,1.442372529634070588e+02
6.661964735516372684e+02,1.444860699422977177e+02
6.677279596977330129e+02,1.447485490075691530e+02
6.692594458438287575e+02,1.450273595548421781e+02
6.707909319899243883e+02,1.453247782461508564e+02
6.723224181360201328e+02,1.456426353332043107e+02
6.738539042821158773e+02,1.459822714330675808e+02
6.753853904282116218e+02,1.463445057681749972e+02
6.769168765743072527e+02,1.467296166142242555e+02
6.784483627204029972e+02,1.471373344137295476e+02
6.799798488664987417e+02,1.475668477165221759e+02
6.815113350125944862e+02,1.480168218082271494e+02
6.830428211586901170e+02,1.484854295907331050e+02
6.845743073047858616e+02,1.489703939918694573e+02
6.861057934508816061e+02,1.494690409116198282e+02
6.876372795969773506e+02,1.499783614655547979e+02
6.891687657430730951e+02,1.504950820685288306e+02
6.907002518891687259e+02,1.510157407181562235e+02
6.922317380352644705e+02,1.515367676924514910e+02
6.937632241813602150e+02,1.520545687726877873e+02
6.952947103274559595e+02,1.525656090434154351e+02
6.968261964735515903e+02,1.530664953080703583e+02
6.983576826196473348e+02,1.535540551910090983e+02
6.998891687657430793e+02,1.540254110743717320e+02
7.014206549118388239e+02,1.544780471390836567e+02
7.029521410579344547e+02,1.549098679407301233e+02
7.044836272040301992e+02,1.553192471491921651e+02
7.060151133501259437e+02,1.557050653111857912e+02
7.075465994962216882e+02,1.560667357518061920e+02
7.090780856423173191e+02,1.564042180088260068e+02
7.106095717884130636e+02,1.567180184853382627e+02
7.121410579345088081e+02,1.570091783055361816e+02
7.136725440806045526e+02,1.572792486579778597e+02
7.152040302267002971e+02,1.575302542035846329e+02
7.167355163727959280e+02,1.577646454050097873e+02
7.182670025188916725e+02,1.579852408933495553e+02
7.197984886649874170e+02,1.581951612213800047e+02
7.213299748110831615e+02,1.583977555541317486e+02
7.228614609571787923e+02,1.585965230129421002e+02
7.243929471032745369e+02,1.587950305142773288e+02
7.259244332493702814e+02,1.589968290266694169e+02
7.274559193954660259e+02,1.592053702061409126e+02
7.289874055415616567e+02,1.594239253616299550e+02
7.305188916876574012e+02,1.596555086473837548e+02
7.320503778337531458e+02,1.599028062803404850e+02
7.335818639798488903e+02,1.601681134394811750e+02
7.351133501259446348e+02,1.604532803243056946e+02
7.366448362720402656e+02,1.607596686351848234e+02
7.381763224181360101e+02,1.610881194943745527e+02
7.397078085642317546e+02,1.614389335586677419e+02
7.412392947103274992e+02,1.618118637892661695e+02
7.427707808564231300e+02,1.622061210481660112e+02
7.443022670025188745e+02,1.626203923900964696e+02
7.458337531486146190e+02,1.630528716218631473e+02
7.473652392947103635e+02,1.635013014137836365e+02
7.488967254408059944e+02,1.639630259774809531e+02
7.504282115869017389e+02,1.644350530769552279e+02
7.519596977329974834e+02,1.649141239213719530e+02
7.534911838790932279e+02,1.653967893035046188e+02
7.550226700251888587e+02,1.658794902015636694e+02
7.565541561712846033e+02,1.663586409576619189e+02
7.580856423173803478e+02,1.668307130858478899e+02
7.596171284634760923e+02,1.672923177479016204e+02
7.611486146095718368e+02,1.677402849662701954e+02
7.626801007556674676e+02,1.681717377198993404e+02
7.642115869017632122e+02,1.685841591885000526e+02
7.657430730478589567e+02,1.689754515711741192e+02
7.672745591939547012e+02,1.693439851025546261e+02
7.688060453400503320e+02,1.696886361190782395e+02
7.703375314861460765e+02,1.700088132843281983e+02
7.718690176322418210e+02,1.703044713595649569e+02
7.734005037783375656e+02,1.705761121971114278e+02
7.749319899244331964e+02,1.708247729333542111e+02
7.764634760705289409e+02,1.710520016577613660e+02
7.779949622166246854e+02,1.712598211274851394e+02
7.795264483627204299e+02,1.714506813769546909e+02
7.810579345088160608e+02,1.716274023318156878e+02
7.825894206549118053e+02,1.717931077705568441e+02
7.841209068010075498e+02,1.719511521797022056e+02
7.856523929471032943e+02,1.721050422147982317e+02
7.871838790931990388e+02,1.722583546056946204e+02
7.887153652392946697e+02,1.724146524278509673e+02
7.902468513853904142e+02,1.725774016996485898e+02
7.917783375314861587e+02,1.727498902580545064e+02
7.933098236775819032e+02,1.729351508116498053e+02
7.948413098236775340e+02,1.731358899722456215e+02
7.963727959697732786e+02,1.733544249263592008e+02
7.979042821158690231e+02,1.735926292289800017e+02
7.994357682619647676e+02,1.738518889885150713e+02
8.009672544080603984e+02,1.741330704685564399e+02
8.024987405541561429e+02,1.744364998648594565e+02
8.040302267002518875e+02,1.747619557309136269e+02
8.055617128463476320e+02,1.751086742293987299e+02
8.070931989924432628e+02,1.754753670865814854e+02
8.086246851385390073e+02,1.758602518293454011e+02
8.101561712846347518e+02,1.762610935970260755e+02
8.116876574307304963e+02,1.766752575492722031e+02
8.132191435768262409e+02,1.770997706431093945e+02
8.147506297229218717e+02,1.775313913330650735e+02
8.162821158690176162e+02,1.779666855627402242e+02
8.178136020151133607e+02,1.784021072689384937e+02
8.193450881612091052e+02,1.788340815138296307e+02
8.208765743073047361e+02,1.792590882991025296e+02
8.224080604534004806e+02,1.796737451000980172e+02
8.239395465994962251e+02,1.800748861878734033e+02
8.254710327455919696e+02,1.804596368823404191e+02
8.270025188916876004e+02,1.808254809982724680e+02
8.285340050377833450e+02,1.811703199053231401e+02
8.300654911838790895e+02,1.814925218194997001e+02
8.315969773299748340e+02,1.817909601722058142e+02
8.331284634760704648e+02,1.820650401586419491e+02
8.346599496221662093e+02,1.823147128440609777e+02
8.361914357682619539e+02,1.825404764976250931e+02
8.377229219143576984e+02,1.827433651225977655e+02
8.392544080604534429e+02,1.829249244513170254e+02
8.407858942065490737e+02,1.830871759668306993e+02
8.423173803526448182e+02,1.832325697933507911e+02
8.438488664987405627e+02,1.833639275582511630e+02
8.453803526448363073e+02,1.834843765630835435e+02
8.469118387909319381e+02,1.835972768045298835e+02
8.484433249370276826e+02,1.837061425535821968e+02
8.499748110831234271e+02,1.838145603286238554e+02
8.515062972292191716e+02,1.839261051824999242e+02
8.530377833753148025e+02,1.840442572631288840e+02
8.545692695214105470e+02,1.841723206008054206e+02
8.561007556675062915e+02,1.843133460232171217e+02
8.576322418136020360e+02,1.844700600025736605e+02
8.591637279596977805e+02,1.846448011003818124e+02
8.606952141057934114e+02,1.848394654975490994e+02
8.622267002518891559e+02,1.850554628848193488e+02
8.637581863979849004e+02,1.852936837460244135e+02
8.652896725440806449e+02,1.855544787999401422e+02
8.668211586901762757e+02,1.858376510819197449e+02
8.683526448362720203e+02,1.861424608505946594e+02
8.698841309823677648e+02,1.864676432047132550e+02
8.714156171284635093e+02,1.868114379976607893e+02
8.729471032745591401e+02,1.871716313493287771e+02
8.744785894206548846e+02,1.875456077835227688e+02
8.760100755667506292e+02,1.879304117703668169e+02
8.775415617128463737e+02,1.883228172330026098e+02
8.790730478589420045e+02,1.887194033914475710e+02
8.806045340050377490e+02,1.891166351681294202e+02
8.821360201511334935e+02,1.895109462728322853e+02
8.836675062972292380e+02,1.898988230220653861e+02
8.851989924433249826e+02,1.902768869306746637e+02
8.867304785894206134e+02,1.906419741422547531e+02
8.882619647355163579e+02,1.909912098389197297e+02
8.897934508816121024e+02,1.913220758885137229e+02
